IncidntNum,X_pr,Y_pr,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Location,X,Y,geometry,DateTime,Hour
120551602,5981850.565834507,2105640.6644900455,ROBBERY,ROBBERY OF A CHAIN STORE WITH BODILY FORCE,Friday,2012-07-13,00:00:00,TARAVAL,NONE,1300 Block of 46TH AV,-122.505901125,37.7606355512,POINT (5981850.565834507 2105640.6644900455),2012-07-13,0
120552252,6007323.999982722,2115060.0000269096,ROBBERY,"ROBBERY, BODILY FORCE",Friday,2012-07-13,00:00:00,NORTHERN,NONE,LARKIN ST / SUTTER ST,-122.418467748,37.787965257,POINT (6007323.999982722 2115060.0000269096),2012-07-13,0
120552359,6009831.641568218,2106905.5460693766,ROBBERY,"ROBBERY OF A COMMERCIAL ESTABLISHMENT, STRONGARM",Friday,2012-07-13,00:00:00,MISSION,NONE,2300 Block of 16TH ST,-122.409216071,37.7657158875,POINT (6009831.641568218 2106905.5460693766),2012-07-13,0
120554076,6003382.637540735,2115147.3526255656,ROBBERY,"ROBBERY, BODILY FORCE",Saturday,2012-07-14,00:00:00,NORTHERN,NONE,1800 Block of WEBSTER ST,-122.432110384,37.7879824373,POINT (6003382.637540735 2115147.3526255656),2012-07-14,0
120554242,6002480.99991914,2092678.0000107342,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Saturday,2012-07-14,00:00:00,INGLESIDE,NONE,MISSION ST / EXCELSIOR AV,-122.433623422,37.7262358305,POINT (6002480.99991914 2092678.0000107342),2012-07-14,0
120555983,6013150.483537573,2106264.0690886816,ROBBERY,"ROBBERY, ARMED WITH A GUN",Saturday,2012-07-14,00:00:00,BAYVIEW,NONE,100 Block of CONNECTICUT ST,-122.397691838,37.7641399094,POINT (6013150.483537573 2106264.0690886816),2012-07-14,0
120556210,6000268.999960187,2089163.0000066184,ROBBERY,"ROBBERY, BODILY FORCE",Saturday,2012-07-14,00:00:00,INGLESIDE,NONE,MISSION ST / GENEVA AV,-122.441018109,37.7164586831,POINT (6000268.999960187 2089163.0000066184),2012-07-14,0
120556458,6017892.171060199,2093594.4769717513,ROBBERY,ROBBERY OF A RESIDENCE WITH BODILY FORCE,Saturday,2012-07-14,00:00:00,BAYVIEW,NONE,0 Block of BALDWIN CT,-122.380410925,37.7296146885,POINT (6017892.171060199 2093594.4769717513),2012-07-14,0
120557155,6008409.993480266,2113489.026316512,ROBBERY,"ROBBERY, BODILY FORCE",Sunday,2012-07-15,00:00:00,TENDERLOIN,"ARREST, BOOKED",400 Block of EDDY ST,-122.414599181,37.7837128196,POINT (6008409.993480266 2113489.026316512),2012-07-15,0
120522697,6012216.520592836,2090811.3899580508,ROBBERY,"ROBBERY, ARMED WITH A KNIFE",Tuesday,2012-07-03,00:00:00,BAYVIEW,NONE,1600 Block of BAY SHORE BL,-122.399837015,37.7216580906,POINT (6012216.520592836 2090811.3899580508),2012-07-03,0
120550002,6005504.720442135,2112392.4342126083,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Thursday,2012-07-12,00:00:00,NORTHERN,NONE,800 Block of GOLDEN GATE AV,-122.424572307,37.7805381962,POINT (6005504.720442135 2112392.4342126083),2012-07-12,0
120555018,6008119.217007109,2112748.4309136323,ROBBERY,ATTEMPTED ROBBERY ON THE STREET WITH BODILY FORCE,Saturday,2012-07-14,00:00:00,TENDERLOIN,"ARREST, BOOKED",100 Block of HYDE ST,-122.415552709,37.7816629825,POINT (6008119.217007109 2112748.4309136323),2012-07-14,0
120557070,6009562.772939771,2113298.713843077,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Sunday,2012-07-15,00:00:00,TENDERLOIN,NONE,0 Block of TURK ST,-122.41059754,37.7832549645,POINT (6009562.772939771 2113298.713843077),2012-07-15,0
120556505,6011390.855549729,2121696.8175873095,ROBBERY,"ROBBERY, ARMED WITH A KNIFE",Saturday,2012-07-14,00:00:00,CENTRAL,NONE,1600 Block of THE EMBARCADERONORTH ST,-122.404864533,37.8064164582,POINT (6011390.855549729 2121696.8175873095),2012-07-14,0
120558658,6011791.118493455,2105607.9309358345,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Sunday,2012-07-15,00:00:00,MISSION,NONE,2000 Block of 16TH ST,-122.402347378,37.7622625097,POINT (6011791.118493455 2105607.9309358345),2012-07-15,0
120559333,5999379.572238795,2110844.4177969615,ROBBERY,"ROBBERY, BODILY FORCE",Sunday,2012-07-15,00:00:00,PARK,"ARREST, BOOKED",1700 Block of FULTON ST,-122.445650667,37.7759399236,POINT (5999379.572238795 2110844.4177969615),2012-07-15,0
120559418,5990019.4178987965,2102774.8355177636,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Sunday,2012-07-15,00:00:00,TARAVAL,NONE,1800 Block of 20TH AV,-122.477439608,37.7532441866,POINT (5990019.4178987965 2102774.8355177636),2012-07-15,0
120559446,6014552.088329619,2089867.3744178128,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Sunday,2012-07-15,00:00:00,BAYVIEW,NONE,1000 Block of HOLLISTER AV,-122.391697542,37.7191959397,POINT (6014552.088329619 2089867.3744178128),2012-07-15,0
120559656,6008392.999945456,2100958.0000226973,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Sunday,2012-07-15,00:00:00,MISSION,NONE,FOLSOM ST / 26TH ST,-122.413771305,37.7493045779,POINT (6008392.999945456 2100958.0000226973),2012-07-15,0
120560227,6018493.4967982955,2094589.9210428314,ROBBERY,"ROBBERY, ARMED WITH A GUN",Saturday,2012-07-14,00:00:00,BAYVIEW,NONE,100 Block of HARBOR RD,-122.37840114,37.7323811466,POINT (6018493.4967982955 2094589.9210428314),2012-07-14,0
120560891,6012501.000046583,2113885.0000227685,ROBBERY,"ROBBERY, BODILY FORCE",Monday,2012-07-16,00:00:00,SOUTHERN,NONE,3RD ST / HOWARD ST,-122.40047358,37.7850290612,POINT (6012501.000046583 2113885.0000227685),2012-07-16,0
120561918,6005786.220485819,2112082.105270872,ROBBERY,ATTEMPTED ROBBERY ON THE STREET WITH BODILY FORCE,Monday,2012-07-16,00:00:00,NORTHERN,NONE,700 Block of MCALLISTER ST,-122.423576394,37.7797020023,POINT (6005786.220485819 2112082.105270872),2012-07-16,0
120562245,6008954.97695365,2100976.92435403,ROBBERY,ROBBERY ON THE STREET WITH A KNIFE,Monday,2012-07-16,00:00:00,MISSION,"ARREST, BOOKED",3100 Block of 26TH ST,-122.411829307,37.7493880832,POINT (6008954.97695365 2100976.92435403),2012-07-16,0
120561883,6007877.052674328,2111221.0723726787,ROBBERY,ROBBERY OF A CHAIN STORE WITH BODILY FORCE,Monday,2012-07-16,00:00:00,SOUTHERN,"ARREST, BOOKED",1300 Block of MARKET ST,-122.416282274,37.7774556074,POINT (6007877.052674328 2111221.0723726787),2012-07-16,0
120563594,6006351.0001163315,2106700.0000099414,ROBBERY,ROBBERY ON THE STREET WITH A DANGEROUS WEAPON,Sunday,2012-07-15,00:00:00,MISSION,NONE,16TH ST / RONDEL PL,-122.421240281,37.7649558928,POINT (6006351.0001163315 2106700.0000099414),2012-07-15,0
120563992,6005522.0001193015,2106654.0000105966,ROBBERY,"ROBBERY, BODILY FORCE",Tuesday,2012-07-17,00:00:00,MISSION,NONE,16TH ST / GUERRERO ST,-122.424104315,37.7647828166,POINT (6005522.0001193015 2106654.0000105966),2012-07-17,0
120564417,6008135.940771812,2112805.5263276347,ROBBERY,"ROBBERY, BODILY FORCE",Tuesday,2012-07-17,00:00:00,TENDERLOIN,NONE,100 Block of HYDE ST,-122.415498896,37.7818206928,POINT (6008135.940771812 2112805.5263276347),2012-07-17,0
120564837,6011127.710504217,2113429.5657926956,ROBBERY,"ROBBERY, BODILY FORCE",Tuesday,2012-07-17,00:00:00,SOUTHERN,NONE,800 Block of MISSION ST,-122.40519267,37.7837018659,POINT (6011127.710504217 2113429.5657926956),2012-07-17,0
120564893,6012059.999864094,2111710.000012765,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Tuesday,2012-07-17,00:00:00,SOUTHERN,NONE,5TH ST / HARRISON ST,-122.401846368,37.7790324136,POINT (6012059.999864094 2111710.000012765),2012-07-17,0
120565459,6005912.199688451,2110661.3817313476,ROBBERY,"ROBBERY, BODILY FORCE",Tuesday,2012-07-17,00:00:00,NORTHERN,NONE,300 Block of FELL ST,-122.423039568,37.7758081509,POINT (6005912.199688451 2110661.3817313476),2012-07-17,0
120565647,6006847.726993983,2106178.513151163,ROBBERY,ROBBERY ON THE STREET WITH A DANGEROUS WEAPON,Wednesday,2012-07-18,00:00:00,MISSION,NONE,2000 Block of MISSION ST,-122.419485224,37.7635520034,POINT (6006847.726993983 2106178.513151163),2012-07-18,0
120560738,6008413.999885199,2100576.000024352,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Sunday,2012-07-15,00:00:00,MISSION,NONE,FOLSOM ST / CESAR CHAVEZ ST,-122.413671671,37.7482568706,POINT (6008413.999885199 2100576.000024352),2012-07-15,0
120563801,5991411.999850631,2088508.0000181338,ROBBERY,ROBBERY ON THE STREET WITH A DANGEROUS WEAPON,Tuesday,2012-07-17,00:00:00,TARAVAL,NONE,JUNIPERO SERRA BL / FONT BL,-122.471584268,37.7141517633,POINT (5991411.999850631 2088508.0000181338),2012-07-17,0
120567223,6010602.694192615,2113823.1842177887,ROBBERY,"ROBBERY, ARMED WITH A GUN",Wednesday,2012-07-18,00:00:00,SOUTHERN,NONE,800 Block of MARKET ST,-122.40703679,37.7847532836,POINT (6010602.694192615 2113823.1842177887),2012-07-18,0
120568453,6012156.174349155,2113572.1907814513,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Tuesday,2012-07-17,00:00:00,SOUTHERN,NONE,700 Block of HOWARD ST,-122.401644581,37.7841509241,POINT (6012156.174349155 2113572.1907814513),2012-07-17,0
120568500,5992040.000051616,2086495.000036634,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Wednesday,2012-07-18,00:00:00,TARAVAL,NONE,NIANTIC AV / STCHARLES AV,-122.469267249,37.7086608623,POINT (5992040.000051616 2086495.000036634),2012-07-18,0
120568566,6008512.999975306,2113491.0000022287,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Thursday,2012-07-19,00:00:00,TENDERLOIN,NONE,EDDY ST / LEAVENWORTH ST,-122.414242956,37.7837240254,POINT (6008512.999975306 2113491.0000022287),2012-07-19,0
120570141,6007589.940353908,2113437.0462883776,ROBBERY,ROBBERY ON THE STREET WITH A KNIFE,Thursday,2012-07-19,00:00:00,NORTHERN,"ARREST, BOOKED",600 Block of LARKIN ST,-122.417432577,37.783523989,POINT (6007589.940353908 2113437.0462883776),2012-07-19,0
120554361,6008067.999948925,2106795.9999974263,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Saturday,2012-07-14,00:00:00,MISSION,NONE,FOLSOM ST / 16TH ST,-122.415308389,37.7653161356,POINT (6008067.999948925 2106795.9999974263),2012-07-14,0
120554725,6003328.97036512,2108931.421066877,ROBBERY,ROBBERY ON THE STREET WITH A KNIFE,Saturday,2012-07-14,00:00:00,NORTHERN,NONE,100 Block of STEINER ST,-122.431852057,37.7709119963,POINT (6003328.97036512 2108931.421066877),2012-07-14,0
120569586,6006417.000045998,2114588.000018255,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Wednesday,2012-07-18,00:00:00,NORTHERN,NONE,VANNESS AV / POST ST,-122.421572274,37.7866181601,POINT (6006417.000045998 2114588.000018255),2012-07-18,0
120565142,6006209.234090924,2086554.430809551,ROBBERY,ROBBERY ON THE STREET WITH A DANGEROUS WEAPON,Tuesday,2012-07-17,00:00:00,INGLESIDE,NONE,0 Block of CARRIZAL ST,-122.420300658,37.7096326551,POINT (6006209.234090924 2086554.430809551),2012-07-17,0
120565556,6011483.8360145865,2110337.5083967214,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Wednesday,2012-07-18,00:00:00,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.403742963,37.7752316978,POINT (6011483.8360145865 2110337.5083967214),2012-07-18,0
120569451,6014736.21944817,2089469.7519234624,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Thursday,2012-07-19,00:00:00,BAYVIEW,NONE,800 Block of INGERSON AV,-122.391033289,37.7181143659,POINT (6014736.21944817 2089469.7519234624),2012-07-19,0
120570975,6008186.952698099,2112067.608351855,ROBBERY,ROBBERY ON THE STREET WITH A DANGEROUS WEAPON,Thursday,2012-07-19,00:00:00,TENDERLOIN,NONE,0 Block of HYDE ST,-122.415270165,37.7797974142,POINT (6008186.952698099 2112067.608351855),2012-07-19,0
120571575,6003801.736817677,2109021.184247353,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Friday,2012-07-20,00:00:00,NORTHERN,NONE,200 Block of FILLMORE ST,-122.430223151,37.7711852529,POINT (6003801.736817677 2109021.184247353),2012-07-20,0
120571650,6003029.642025631,2114774.06500755,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Friday,2012-07-20,00:00:00,NORTHERN,NONE,1800 Block of FILLMORE ST,-122.433305,37.7869374648,POINT (6003029.642025631 2114774.06500755),2012-07-20,0
120573151,6009198.980385124,2112484.592117812,ROBBERY,"ROBBERY, BODILY FORCE",Friday,2012-07-20,00:00:00,SOUTHERN,NONE,1000 Block of MARKET ST,-122.411798576,37.7809991779,POINT (6009198.980385124 2112484.592117812),2012-07-20,0
120573258,6010175.781422269,2113378.0071512135,ROBBERY,"ROBBERY, BODILY FORCE",Friday,2012-07-20,00:00:00,SOUTHERN,NONE,900 Block of MARKET ST,-122.408482361,37.7835070339,POINT (6010175.781422269 2113378.0071512135),2012-07-20,0
120573606,6007997.888259782,2111336.595423371,ROBBERY,ROBBERY ON THE STREET WITH A KNIFE,Friday,2012-07-20,00:00:00,SOUTHERN,NONE,1200 Block of MARKET ST,-122.415872445,37.7777796001,POINT (6007997.888259782 2111336.595423371),2012-07-20,0
120573929,5995904.108512443,2109190.880440739,ROBBERY,ATTEMPTED ROBBERY ON THE STREET WITH BODILY FORCE,Friday,2012-07-20,00:00:00,PARK,NONE,100 Block of JOHNFKENNEDY DR,-122.457553459,37.7712007065,POINT (5995904.108512443 2109190.880440739),2012-07-20,0
120574109,6002332.414503969,2105671.5131748044,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Friday,2012-07-20,00:00:00,MISSION,"ARREST, BOOKED",400 Block of CASTRO ST,-122.435065975,37.7619045444,POINT (6002332.414503969 2105671.5131748044),2012-07-20,0
120566190,6001839.999853207,2112564.000019988,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Wednesday,2012-07-18,00:00:00,PARK,NONE,SCOTT ST / EDDY ST,-122.437262578,37.7808016285,POINT (6001839.999853207 2112564.000019988),2012-07-18,0
120566861,6013440.999883252,2091069.0000129947,ROBBERY,"ROBBERY, BODILY FORCE",Monday,2012-07-16,00:00:00,BAYVIEW,NONE,3RD ST / PAUL AV,-122.395622325,37.7224336237,POINT (6013440.999883252 2091069.0000129947),2012-07-16,0
120567762,6007693.999920259,2102090.0000253897,ROBBERY,"ROBBERY, BODILY FORCE",Wednesday,2012-07-18,00:00:00,MISSION,NONE,24TH ST / SOUTH VAN NESS AV,-122.416268633,37.752373515,POINT (6007693.999920259 2102090.0000253897),2012-07-18,0
120571490,6002745.3555742325,2111260.7373186974,ROBBERY,"ROBBERY, ARMED WITH A GUN",Friday,2012-07-20,00:00:00,PARK,"ARREST, BOOKED",1000 Block of FULTON ST,-122.434037327,37.7772746202,POINT (6002745.3555742325 2111260.7373186974),2012-07-20,0
120574529,6002741.542841763,2111288.2828952167,ROBBERY,ROBBERY ON THE STREET WITH A DANGEROUS WEAPON,Saturday,2012-07-21,00:00:00,PARK,"ARREST, BOOKED",1000 Block of FULTON ST,-122.434052486,37.7773500371,POINT (6002741.542841763 2111288.2828952167),2012-07-21,0
120574723,6004233.994547587,2118687.0992901446,ROBBERY,"ROBBERY, ARMED WITH A KNIFE",Saturday,2012-07-21,00:00:00,NORTHERN,NONE,1800 Block of UNION ST,-122.429417368,37.7977499126,POINT (6004233.994547587 2118687.0992901446),2012-07-21,0
120574290,6007098.000068661,2100570.000008271,ROBBERY,"ROBBERY, BODILY FORCE",Friday,2012-07-20,00:00:00,MISSION,NONE,MISSION ST / CESAR CHAVEZ ST,-122.418221946,37.7481664084,POINT (6007098.000068661 2100570.000008271),2012-07-20,0
120574836,6001830.000117754,2109091.999993118,ROBBERY,ATTEMPTED ROBBERY ON THE STREET WITH A KNIFE,Saturday,2012-07-21,00:00:00,PARK,NONE,HAIGHT ST / DIVISADERO ST,-122.437048523,37.7712678186,POINT (6001830.000117754 2109091.999993118),2012-07-21,0
120576321,6009361.506449388,2112672.930928881,ROBBERY,"ROBBERY, BODILY FORCE",Saturday,2012-07-21,00:00:00,SOUTHERN,NONE,1000 Block of MARKET ST,-122.411249624,37.7815254278,POINT (6009361.506449388 2112672.930928881),2012-07-21,0
120576484,6011565.7106053345,2111557.2368417983,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Saturday,2012-07-21,00:00:00,SOUTHERN,NONE,200 Block of CLARA ST,-122.403545573,37.7785853639,POINT (6011565.7106053345 2111557.2368417983),2012-07-21,0
120576826,6009945.9998767655,2117150.000036828,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Saturday,2012-07-21,00:00:00,CENTRAL,NONE,CLAY ST / POWELL ST,-122.409543627,37.7938511492,POINT (6009945.9998767655 2117150.000036828),2012-07-21,0
120577216,6006132.394668606,2086134.6085782151,ROBBERY,"ROBBERY, BODILY FORCE",Sunday,2012-07-22,00:00:00,INGLESIDE,NONE,2100 Block of GENEVA AV,-122.420536448,37.7084755812,POINT (6006132.394668606 2086134.6085782151),2012-07-22,0
120574046,6010958.000142118,2114177.0000304934,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Friday,2012-07-20,00:00:00,SOUTHERN,NONE,STOCKTON ST / ELLIS ST,-122.405832474,37.7857446546,POINT (6010958.000142118 2114177.0000304934),2012-07-20,0
120574159,6012168.727253694,2116790.34538114,ROBBERY,ROBBERY ON THE STREET WITH A DANGEROUS WEAPON,Friday,2012-07-20,00:00:00,CENTRAL,NONE,100 Block of LEIDESDORFF ST,-122.401827442,37.7929879189,POINT (6012168.727253694 2116790.34538114),2012-07-20,0
120574717,5996944.121866057,2091658.5789685457,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Saturday,2012-07-21,00:00:00,TARAVAL,NONE,900 Block of OCEAN AV,-122.452690473,37.723121022,POINT (5996944.121866057 2091658.5789685457),2012-07-21,0
120575602,6012700.654555206,2116832.503275529,ROBBERY,ATTEMPTED ROBBERY ON THE STREET WITH BODILY FORCE,Saturday,2012-07-21,00:00:00,CENTRAL,UNFOUNDED,100 Block of BATTERY ST,-122.399989895,37.7931333453,POINT (6012700.654555206 2116832.503275529),2012-07-21,0
120575765,6006792.973670205,2102635.8092111736,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Saturday,2012-07-21,00:00:00,MISSION,NONE,3300 Block of 23RD ST,-122.419423253,37.7538214753,POINT (6006792.973670205 2102635.8092111736),2012-07-21,0
120581386,5994654.917707135,2092342.9901491469,ROBBERY,ROBBERY OF A CHAIN STORE WITH A DANGEROUS WEAPON,Monday,2012-07-23,00:00:00,TARAVAL,NONE,1700 Block of OCEAN AV,-122.460653316,37.7248688136,POINT (5994654.917707135 2092342.9901491469),2012-07-23,0
120581778,6008590.92108993,2111006.805929792,ROBBERY,"ROBBERY, BODILY FORCE",Monday,2012-07-23,00:00:00,SOUTHERN,NONE,1200 Block of MISSION ST,-122.413797599,37.7769073983,POINT (6008590.92108993 2111006.805929792),2012-07-23,0
120581825,6010580.815751755,2102268.5888274093,ROBBERY,ATTEMPTED ROBBERY WITH BODILY FORCE,Monday,2012-07-23,00:00:00,MISSION,NONE,1100 Block of POTRERO AV,-122.406298086,37.7530257859,POINT (6010580.815751755 2102268.5888274093),2012-07-23,0
120582221,6001229.651257143,2113494.6776686558,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Monday,2012-07-23,00:00:00,RICHMOND,NONE,1500 Block of DIVISADERO ST,-122.439440799,37.7833223168,POINT (6001229.651257143 2113494.6776686558),2012-07-23,0
120582481,6007608.000067886,2113020.000000374,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Monday,2012-07-23,00:00:00,NORTHERN,NONE,TURK ST / LARKIN ST,-122.417340533,37.782379897,POINT (6007608.000067886 2113020.000000374),2012-07-23,0
120582566,6008634.8650546465,2113149.227007314,ROBBERY,ROBBERY OF A RESIDENCE WITH BODILY FORCE,Monday,2012-07-23,00:00:00,TENDERLOIN,NONE,200 Block of TURK ST,-122.413797164,37.7827924434,POINT (6008634.8650546465 2113149.227007314),2012-07-23,0
120582732,6007514.999923236,2113698.00002485,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Tuesday,2012-07-24,00:00:00,TENDERLOIN,NONE,LARKIN ST / ELLIS ST,-122.417710345,37.7842362878,POINT (6007514.999923236 2113698.00002485),2012-07-24,0
120584192,5986457.838937338,2095866.8026415522,ROBBERY,ROBBERY OF A CHAIN STORE WITH BODILY FORCE,Tuesday,2012-07-24,00:00:00,TARAVAL,"ARREST, BOOKED",1500 Block of SLOAT BL,-122.489248243,37.7340692703,POINT (5986457.838937338 2095866.8026415522),2012-07-24,0
120582328,6009269.605276779,2105080.0657970533,ROBBERY,"ROBBERY, ARMED WITH A GUN",Monday,2012-07-23,00:00:00,MISSION,NONE,600 Block of FLORIDA ST,-122.41103109,37.7606720329,POINT (6009269.605276779 2105080.0657970533),2012-07-23,0
120582710,6002178.233566565,2105304.5098517984,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Tuesday,2012-07-24,00:00:00,MISSION,NONE,4100 Block of 18TH ST,-122.435572969,37.7608880864,POINT (6002178.233566565 2105304.5098517984),2012-07-24,0
120583809,6013193.346608969,2104779.999301142,ROBBERY,ATTEMPTED ROBBERY ON THE STREET WITH BODILY FORCE,Tuesday,2012-07-24,00:00:00,BAYVIEW,NONE,1600 Block of 20TH ST,-122.3974395,37.7600673673,POINT (6013193.346608969 2104779.999301142),2012-07-24,0
120583906,6013459.348656698,2096674.7269704344,ROBBERY,"ROBBERY, ARMED WITH A GUN",Friday,2012-07-20,00:00:00,BAYVIEW,NONE,1900 Block of OAKDALE AV,-122.395951529,37.737826825,POINT (6013459.348656698 2096674.7269704344),2012-07-20,0
120586041,5997494.779538607,2090890.697383045,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Wednesday,2012-07-25,00:00:00,TARAVAL,NONE,100 Block of HOWTH ST,-122.45073163,37.721044136,POINT (5997494.779538607 2090890.697383045),2012-07-25,0
120585708,6006826.999878992,2100069.000009818,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Monday,2012-07-23,00:00:00,INGLESIDE,NONE,PRECITA AV / MISSION ST,-122.419123526,37.7467755179,POINT (6006826.999878992 2100069.000009818),2012-07-23,0
120585758,6009318.6974606,2114657.5592065817,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Wednesday,2012-07-25,00:00:00,CENTRAL,NONE,500 Block of GEARY ST,-122.411537983,37.7869723412,POINT (6009318.6974606 2114657.5592065817),2012-07-25,0
120586762,6004903.397773036,2105144.5161404484,ROBBERY,ATTEMPTED ROBBERY ON THE STREET WITH A GUN,Wednesday,2012-07-25,00:00:00,MISSION,NONE,500 Block of DOLORES ST,-122.426136431,37.7606031865,POINT (6004903.397773036 2105144.5161404484),2012-07-25,0
120587196,6011493.545988077,2094725.9934545986,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Wednesday,2012-07-25,00:00:00,BAYVIEW,NONE,200 Block of WATERVILLE ST,-122.402611304,37.73236645,POINT (6011493.545988077 2094725.9934545986),2012-07-25,0
120588326,6012322.999996123,2117151.000008774,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Wednesday,2012-07-25,00:00:00,CENTRAL,NONE,SANSOME ST / SACRAMENTO ST,-122.401319003,37.793986799,POINT (6012322.999996123 2117151.000008774),2012-07-25,0
